FID,ESTACAO,TEMA,UF,MUNICIPIO,GEOCODIGO,VISITA,SITUACAO,CONEX_GPS,CONEX_RN,CONEX_EG,LATITUDE,LONGITUDE,FONTECOORD,ALTGEOM,FONTALTGEO,DATCALCPLAN,DATUM_PLAN,ALT_ORTO,ALT_NORMAL,SIGMALT_RN,NUM_GEOPOTENCIAL,DATUM_ALT,FONT_ALT,GRAVIDADE,NOTA
TEMP_APP_BDG_TODAS_2018.fid--55ec4aa9_16935d20a6f_-7951,8081486,EG,DF,Brasília,5300108,04/11/2013,NÃO CONSTRUÍDO,,,,"-15,86335833","-47,72290000",GPS TOPOGRÁFICO,,,,SIRGAS2000,"   908,8900",,,,,GPS TOPOGRÁFICO," 978119,82",
TEMP_APP_BDG_TODAS_2018.fid--55ec4aa9_16935d20a6f_-7950,8081487,EG,DF,Brasília,5300108,04/11/2013,NÃO CONSTRUÍDO,,,,"-15,94696389","-47,93374722",GPS TOPOGRÁFICO,,,,SIRGAS2000,"  1075,6300",,,,,GPS TOPOGRÁFICO," 978081,84",
TEMP_APP_BDG_TODAS_2018.fid--55ec4aa9_16935d20a6f_-794f,8081488,EG,DF,Brasília,5300108,05/11/2013,NÃO CONSTRUÍDO,,,,"-15,90401944","-47,64110556",GPS TOPOGRÁFICO,,,,SIRGAS2000,"   948,3600",,,,,GPS TOPOGRÁFICO," 978114,61",
TEMP_APP_BDG_TODAS_2018.fid--55ec4aa9_16935d20a6f_-794e,8081489,EG,DF,Brasília,5300108,05/11/2013,NÃO CONSTRUÍDO,,,,"-15,86761944","-47,64876111",GPS TOPOGRÁFICO,,,,SIRGAS2000,"   923,5900",,,,,GPS TOPOGRÁFICO," 978118,40",
TEMP_APP_BDG_TODAS_2018.fid--55ec4aa9_16935d20a6f_-794d,8081490,EG,DF,Brasília,5300108,05/11/2013,NÃO CONSTRUÍDO,,,,"-15,85728611","-47,69336944",GPS TOPOGRÁFICO,,,,SIRGAS2000,"  1023,7800",,,,,GPS TOPOGRÁFICO," 978095,76",
TEMP_APP_BDG_TODAS_2018.fid--55ec4aa9_16935d20a6f_-794c,8081491,EG,DF,Brasília,5300108,05/11/2013,NÃO CONSTRUÍDO,,,,"-15,82118333","-47,68459167",GPS TOPOGRÁFICO,,,,SIRGAS2000,"   894,8300",,,,,GPS TOPOGRÁFICO," 978122,28",
TEMP_APP_BDG_TODAS_2018.fid--55ec4aa9_16935d20a6f_-794b,8081492,EG,DF,Brasília,5300108,06/11/2013,NÃO CONSTRUÍDO,,,,"-15,73763611","-47,47312778",GPS TOPOGRÁFICO,,,,SIRGAS2000,"  1092,0000",,,,,GPS TOPOGRÁFICO," 978077,99",
TEMP_APP_BDG_TODAS_2018.fid--55ec4aa9_16935d20a6f_-794a,8081493,EG,DF,Brasília,5300108,06/11/2013,NÃO CONSTRUÍDO,,,,"-15,69635833","-47,80919167",GPS TOPOGRÁFICO,,,,SIRGAS2000,"  1162,7900",,,,,GPS TOPOGRÁFICO," 978063,60",
TEMP_APP_BDG_TODAS_2018.fid--55ec4aa9_16935d20a6f_-7949,8081494,EG,DF,Brasília,5300108,06/11/2013,NÃO CONSTRUÍDO,,,,"-15,69595833","-47,76449444",GPS TOPOGRÁFICO,,,,SIRGAS2000,"  1080,8700",,,,,GPS TOPOGRÁFICO," 978079,57",
TEMP_APP_BDG_TODAS_2018.fid--55ec4aa9_16935d20a6f_-7948,8081495,EG,DF,Brasília,5300108,06/11/2013,NÃO CONSTRUÍDO,,,,"-15,69356944","-47,72860833",GPS TOPOGRÁFICO,,,,SIRGAS2000,"  1053,5300",,,,,GPS TOPOGRÁFICO," 978086,65",
TEMP_APP_BDG_TODAS_2018.fid--55ec4aa9_16935d20a6f_-7947,8081496,EG,DF,Brasília,5300108,07/11/2013,NÃO CONSTRUÍDO,,,,"-15,69690833","-47,68264722",GPS TOPOGRÁFICO,,,,SIRGAS2000,"   937,3000",,,,,GPS TOPOGRÁFICO," 978109,89",
TEMP_APP_BDG_TODAS_2018.fid--55ec4aa9_16935d20a6f_-7946,8081497,EG,DF,Brasília,5300108,07/11/2013,NÃO CONSTRUÍDO,,,,"-15,74002500","-47,68237778",GPS TOPOGRÁFICO,,,,SIRGAS2000,"   935,2300",,,,,GPS TOPOGRÁFICO," 978112,39",
TEMP_APP_BDG_TODAS_2018.fid--55ec4aa9_16935d20a6f_-7945,8081498,EG,DF,Brasília,5300108,07/11/2013,NÃO CONSTRUÍDO,,,,"-15,77464167","-47,67801389",GPS TOPOGRÁFICO,,,,SIRGAS2000,"   985,9500",,,,,GPS TOPOGRÁFICO," 978103,31",
TEMP_APP_BDG_TODAS_2018.fid--55ec4aa9_16935d20a6f_-7944,8081448,EG,DF,Brasília,5300108,03/10/2013,NÃO CONSTRUÍDO,,,,"-15,82333056","-48,14004722",GPS TOPOGRÁFICO,,,,SIRGAS2000,"  1171,7300",,,,,GPS TOPOGRÁFICO," 978068,45",
TEMP_APP_BDG_TODAS_2018.fid--55ec4aa9_16935d20a6f_-7943,8081449,EG,DF,Brasília,5300108,03/10/2013,NÃO CONSTRUÍDO,,,,"-15,82209167","-48,09910278",GPS TOPOGRÁFICO,,,,SIRGAS2000,"  1273,9400",,,,,GPS TOPOGRÁFICO," 978049,03",
TEMP_APP_BDG_TODAS_2018.fid--55ec4aa9_16935d20a6f_-7942,8081393,EG,DF,Brasília,5300108,02/07/2013,NÃO CONSTRUÍDO,,,,"-15,86213611","-47,43286111",GPS TOPOGRÁFICO,,,,SIRGAS2000,"   926,0100",,,,,GPS TOPOGRÁFICO," 978120,00",
TEMP_APP_BDG_TODAS_2018.fid--55ec4aa9_16935d20a6f_-7941,8081394,EG,DF,Brasília,5300108,02/07/2013,NÃO CONSTRUÍDO,,,,"-15,86125833","-47,47494444",GPS TOPOGRÁFICO,,,,SIRGAS2000,"   872,0800",,,,,GPS TOPOGRÁFICO," 978131,33",
TEMP_APP_BDG_TODAS_2018.fid--55ec4aa9_16935d20a6f_-7940,8081395,EG,DF,Brasília,5300108,02/07/2013,NÃO CONSTRUÍDO,,,,"-15,85545556","-47,50587778",GPS TOPOGRÁFICO,,,,SIRGAS2000,"   942,1800",,,,,GPS TOPOGRÁFICO," 978117,01",
TEMP_APP_BDG_TODAS_2018.fid--55ec4aa9_16935d20a6f_-793f,8081396,EG,DF,Brasília,5300108,02/07/2013,NÃO CONSTRUÍDO,,,,"-15,87039167","-47,55290556",GPS TOPOGRÁFICO,,,,SIRGAS2000,"   994,1700",,,,,GPS TOPOGRÁFICO," 978105,51",
TEMP_APP_BDG_TODAS_2018.fid--55ec4aa9_16935d20a6f_-793e,8081397,EG,DF,Brasília,5300108,03/07/2013,NÃO CONSTRUÍDO,,,,"-15,90068889","-47,58615556",GPS TOPOGRÁFICO,,,,SIRGAS2000,"  1017,4000",,,,,GPS TOPOGRÁFICO," 978099,74",
TEMP_APP_BDG_TODAS_2018.fid--55ec4aa9_16935d20a6f_-793d,8081398,EG,DF,Brasília,5300108,03/07/2013,NÃO CONSTRUÍDO,,,,"-15,86122778","-47,59500833",GPS TOPOGRÁFICO,,,,SIRGAS2000,"  1033,9300",,,,,GPS TOPOGRÁFICO," 978096,03",
TEMP_APP_BDG_TODAS_2018.fid--55ec4aa9_16935d20a6f_-793c,8081399,EG,DF,Brasília,5300108,03/07/2013,NÃO CONSTRUÍDO,,,,"-15,81998056","-47,35768611",GPS TOPOGRÁFICO,,,,SIRGAS2000,"   850,0600",,,,,GPS TOPOGRÁFICO," 978137,36",
TEMP_APP_BDG_TODAS_2018.fid--55ec4aa9_16935d20a6f_-793b,8081400,EG,DF,Brasília,5300108,03/07/2013,NÃO CONSTRUÍDO,,,,"-15,81938611","-47,39676389",GPS TOPOGRÁFICO,,,,SIRGAS2000,"   883,3800",,,,,GPS TOPOGRÁFICO," 978129,05",
