LONG(deg) 	 LAT(deg) 	 ALT_GEOM(m) 	 GRAV(mGal)
-40.3826 	 -12.5144 	 284.86 	 978153.89
-40.3409 	 -12.5246 	 248.14 	 978158.59
-40.2037 	 -12.4781 	 240.02 	 978164.99
-40.1586 	 -12.4579 	 245.64 	 978161.68
-40.1124 	 -12.4417 	 270.87 	 978160.42
-40.0816 	 -12.405 	 229.72 	 978175.33
-40.0493 	 -12.3677 	 215.7 	 978186.56
-38.6189 	 -12.5186 	 53.38 	 978221.48
-38.5814 	 -12.5456 	 46.69 	 978226.28
-38.6756 	 -12.4764 	 66.68 	 978215.27
-38.5386 	 -12.5778 	 47.18 	 978229.91
-38.4936 	 -12.6056 	 46.66 	 978234.51
-38.4758 	 -12.6533 	 30.83 	 978242.91
-38.4633 	 -12.6986 	 31.72 	 978244.81
-38.4047 	 -12.7933 	 57.74 	 978277.23
-38.4144 	 -12.8381 	 79.35 	 978286.6
-38.4381 	 -12.8864 	 82.38 	 978296.78
-38.4686 	 -12.9256 	 53.04 	 978304.7
-38.5014 	 -12.9497 	 -7.7 	 978306.92
-38.9742 	 -12.5628 	 191.97 	 978215.98
-38.9931 	 -12.6256 	 202.47 	 978217.34
-38.8669 	 -12.3583 	 184.77 	 978204.59
-38.9928 	 -12.4611 	 203.7 	 978210.71
-38.9997 	 -12.5036 	 216.24 	 978209.64
-38.9747 	 -12.5261 	 206.67 	 978213.18
-39.0278 	 -12.5972 	 203.9 	 978215.35
-39.0489 	 -12.6022 	 212.58 	 978212.91
-39.0914 	 -12.6286 	 202.62 	 978218.15
-39.1133 	 -12.6472 	 203.73 	 978218.58
-39.1303 	 -12.6656 	 211.27 	 978218.35
-38.9669 	 -12.6083 	 -3.06 	 978253.78
-39.3766 	 -12.1282 	 231.38 	 978199.79
-39.2884 	 -12.1243 	 201.06 	 978205.49
-39.2047 	 -12.1668 	 185.46 	 978206.88
-39.1606 	 -12.1859 	 189.15 	 978203.52
-39.138 	 -12.2068 	 180.7 	 978204.44
-39.1167 	 -12.2241 	 174.64 	 978206.03
-39.0794 	 -12.2488 	 165.08 	 978208.76
-39.0334 	 -12.2912 	 160.9 	 978210.39
-39.0567 	 -12.2742 	 160.11 	 978210.13
-38.9931 	 -12.2719 	 140.6 	 978215.0
-38.9011 	 -12.2978 	 217.62 	 978199.03
-39.1542 	 -12.6997 	 191.58 	 978223.16
-39.1811 	 -12.7275 	 215.61 	 978218.13
-39.1831 	 -12.7644 	 161.59 	 978230.23
-39.1858 	 -12.7975 	 173.38 	 978227.85
-39.2023 	 -12.8269 	 192.23 	 978222.08
-39.2531 	 -12.9342 	 131.23 	 978228.89
-38.8739 	 -12.3194 	 212.92 	 978196.33
-38.7858 	 -12.39 	 192.56 	 978203.22
-39.2519 	 -12.9614 	 196.11 	 978216.58
-39.5178 	 -13.7557 	 152.72 	 978244.97
-39.546 	 -13.7873 	 161.82 	 978245.48
-39.5746 	 -13.8267 	 184.9 	 978243.6
-39.6063 	 -13.867 	 184.91 	 978243.16
-39.6164 	 -13.9101 	 170.04 	 978249.08
-39.6353 	 -13.9472 	 146.35 	 978258.82
-39.6351 	 -13.9886 	 186.06 	 978256.66
-39.639 	 -14.0312 	 164.44 	 978270.35
-39.6397 	 -14.0649 	 147.09 	 978279.72
-39.6641 	 -14.1031 	 203.5 	 978271.5
-39.7023 	 -14.1002 	 139.04 	 978272.84
-39.7335 	 -14.1316 	 124.41 	 978271.99
-39.6923 	 -14.1603 	 127.02 	 978287.86
-39.8387 	 -12.2718 	 203.31 	 978195.64
-39.8037 	 -12.2427 	 243.03 	 978188.95
-39.7737 	 -12.2003 	 241.44 	 978188.69
-39.7028 	 -12.1886 	 344.36 	 978169.01
-39.6575 	 -12.2044 	 251.51 	 978187.34
-39.6056 	 -12.2018 	 231.53 	 978192.72
-39.5537 	 -12.1973 	 226.39 	 978196.4
-39.5039 	 -12.1877 	 219.96 	 978201.54
-39.453 	 -12.1809 	 227.55 	 978199.28
-39.4151 	 -12.1469 	 215.74 	 978201.27
-39.4261 	 -11.7889 	 209.66 	 978185.67
-39.3872 	 -11.8067 	 203.64 	 978191.53
-38.9367 	 -12.2436 	 210.02 	 978200.29
-39.2867 	 -11.89 	 200.37 	 978193.85
-39.2658 	 -11.9061 	 211.3 	 978193.88
-39.08 	 -11.9892 	 199.65 	 978198.3
-39.0633 	 -12.0047 	 181.33 	 978200.98
-38.9869 	 -12.05 	 211.81 	 978195.67
-42.3492 	 -14.1542 	 636.18 	 978106.37
-42.1911 	 -14.1725 	 511.89 	 978125.82
-41.9731 	 -14.2303 	 622.23 	 978111.79
-41.8933 	 -14.2356 	 528.3 	 978134.3
-41.7739 	 -14.2572 	 493.92 	 978155.66
-41.6989 	 -14.2225 	 446.22 	 978158.66
-41.1517 	 -14.6064 	 390.65 	 978193.5
-41.1997 	 -14.5975 	 406.09 	 978187.88
-41.2239 	 -14.5989 	 421.74 	 978184.21
-41.2508 	 -14.6033 	 446.48 	 978179.47
-41.2575 	 -14.6083 	 445.24 	 978179.38
-41.449 	 -14.4646 	 675.85 	 978128.25
-41.4619 	 -14.4494 	 693.33 	 978123.95
-41.4809 	 -14.3875 	 598.28 	 978133.14
-41.5275 	 -14.3278 	 452.74 	 978157.33
-41.6192 	 -14.2408 	 450.17 	 978156.82
-41.6384 	 -14.2221 	 428.62 	 978160.14
-38.9572 	 -12.3047 	 221.12 	 978199.58
-38.8892 	 -12.3072 	 214.81 	 978197.59
