LONG(deg) 	 LAT(deg) 	 ALT_GEOM(m) 	 GRAV(mGal)
-47.034 	 -10.4696 	 532.4 	 978008.52
-46.9513 	 -10.5101 	 499.31 	 978012.58
-46.866 	 -10.5329 	 464.45 	 978018.6
-46.7988 	 -10.571 	 450.85 	 978030.95
-46.7235 	 -10.5843 	 448.12 	 978038.1
-49.8481 	 -11.5583 	 169.16 	 978126.68
-47.9085 	 -10.2888 	 350.7 	 978098.65
-47.9332 	 -10.3263 	 376.45 	 978099.56
-47.9593 	 -10.3629 	 440.91 	 978092.49
-47.9768 	 -10.406 	 482.23 	 978084.57
-48.0046 	 -10.4763 	 497.86 	 978075.93
-48.0413 	 -10.5043 	 652.84 	 978044.3
-48.0127 	 -10.5424 	 626.61 	 978050.32
-48.0318 	 -10.5851 	 638.36 	 978050.26
-48.0168 	 -10.6313 	 708.31 	 978032.2
-47.9979 	 -10.6824 	 669.64 	 978032.76
-48.1213 	 -10.8713 	 316.16 	 978122.74
-48.1396 	 -10.9057 	 280.81 	 978138.14
-48.1521 	 -10.9438 	 279.02 	 978136.3
-48.1646 	 -10.9796 	 249.68 	 978143.76
-48.171 	 -11.0168 	 258.03 	 978140.65
-47.549 	 -10.6971 	 357.61 	 978091.01
-47.691 	 -10.5951 	 415.9 	 978072.6
-47.7224 	 -10.5785 	 429.91 	 978074.14
-47.7307 	 -10.5418 	 448.25 	 978074.57
-47.7188 	 -10.5054 	 422.39 	 978078.5
-47.7082 	 -10.4663 	 381.84 	 978084.35
-47.7335 	 -10.431 	 396.69 	 978076.98
-47.7385 	 -10.3857 	 300.7 	 978090.71
-47.7974 	 -10.319 	 363.85 	 978085.14
-47.5215 	 -10.7863 	 338.86 	 978088.77
-47.5038 	 -10.8276 	 395.72 	 978080.93
-47.5204 	 -10.916 	 355.59 	 978094.23
-47.5243 	 -10.9635 	 334.76 	 978099.25
-47.4982 	 -11.0088 	 366.77 	 978087.03
-47.4257 	 -10.8913 	 425.31 	 978070.5
-47.3865 	 -10.9154 	 438.82 	 978065.37
-47.3424 	 -10.9315 	 408.28 	 978067.38
-47.2518 	 -11.4063 	 398.31 	 978090.04
-47.2349 	 -11.3168 	 450.42 	 978077.33
-47.2677 	 -11.284 	 582.22 	 978046.32
-47.3027 	 -11.1646 	 430.43 	 978046.15
-47.2885 	 -11.241 	 558.7 	 978049.99
-47.2964 	 -12.2183 	 383.72 	 978095.21
-48.4802 	 -11.1529 	 237.98 	 978159.19
-47.4832 	 -11.129 	 521.29 	 978057.65
-48.1929 	 -10.6826 	 253.56 	 978134.37
-47.7685 	 -10.6738 	 435.57 	 978077.34
-47.2302 	 -11.4907 	 401.13 	 978095.03
-48.2597 	 -11.5153 	 251.66 	 978154.85
-48.3197 	 -11.335 	 222.74 	 978150.43
-48.3658 	 -12.0406 	 295.32 	 978166.98
-48.1628 	 -11.1767 	 262.71 	 978138.18
-47.9044 	 -11.1967 	 305.05 	 978123.15
-47.7192 	 -11.0847 	 330.86 	 978108.57
-47.6061 	 -11.9056 	 271.56 	 978135.34
-47.4231 	 -12.1272 	 353.86 	 978098.84
-47.5032 	 -10.714 	 309.06 	 978097.94
-47.3968 	 -10.636 	 327.17 	 978081.76
-47.3088 	 -10.6385 	 399.19 	 978057.19
-47.2382 	 -10.5801 	 387.98 	 978045.86
-47.1915 	 -10.5004 	 384.35 	 978043.21
-47.0646 	 -10.4354 	 500.76 	 978015.92
-46.994 	 -10.4926 	 490.41 	 978016.54
-46.9054 	 -10.5118 	 449.64 	 978021.0
-46.8438 	 -10.5735 	 493.48 	 978018.39
-46.7582 	 -10.5554 	 390.27 	 978045.2
-47.1171 	 -10.4029 	 351.01 	 978046.92
-47.1002 	 -10.3182 	 373.91 	 978047.15
-47.1657 	 -10.2654 	 364.47 	 978050.08
-47.1807 	 -10.2051 	 359.47 	 978052.43
-47.0854 	 -10.1243 	 303.09 	 978058.57
-47.0035 	 -10.111 	 294.59 	 978050.06
-47.0338 	 -10.3724 	 483.16 	 978016.36
-46.9627 	 -10.3151 	 379.94 	 978034.56
-46.8927 	 -10.2674 	 361.63 	 978032.17
-47.101 	 -10.3629 	 365.47 	 978044.71
-47.1338 	 -10.2982 	 331.14 	 978056.17
-47.1007 	 -10.1679 	 361.4 	 978048.68
-47.0502 	 -10.1001 	 240.45 	 978065.98
-47.0735 	 -10.3963 	 468.25 	 978020.87
-46.9993 	 -10.3426 	 415.55 	 978029.32
-46.4351 	 -10.5015 	 538.67 	 978033.62
-46.4838 	 -10.4257 	 487.41 	 978034.18
-46.5085 	 -10.3554 	 456.85 	 978033.32
-46.5099 	 -10.2124 	 469.59 	 978020.78
-46.5307 	 -10.1476 	 511.84 	 978007.24
-46.6224 	 -10.1385 	 442.63 	 978016.02
-46.699 	 -10.144 	 380.62 	 978023.69
-46.7857 	 -10.116 	 407.99 	 978018.3
-46.8788 	 -10.1443 	 328.56 	 978038.78
-46.9577 	 -10.1207 	 332.17 	 978041.04
-46.4563 	 -10.4615 	 516.44 	 978033.53
-46.5104 	 -10.3865 	 460.18 	 978034.45
-46.5532 	 -10.2285 	 433.19 	 978027.52
-46.5771 	 -10.1443 	 445.72 	 978019.23
-46.6599 	 -10.169 	 391.48 	 978024.91
-46.7426 	 -10.1307 	 359.46 	 978027.97
-46.8307 	 -10.1263 	 404.95 	 978019.91
-46.9202 	 -10.1582 	 311.47 	 978046.65
-46.3832 	 -10.556 	 547.39 	 978033.88
-46.3021 	 -10.5943 	 620.76 	 978027.29
-46.2571 	 -10.6079 	 581.64 	 978037.68
-46.221 	 -10.6332 	 628.51 	 978028.84
-48.9024 	 -10.4628 	 271.43 	 978098.66
-48.9077 	 -10.5103 	 265.34 	 978098.46
-48.9139 	 -10.5653 	 245.04 	 978103.91
-48.9118 	 -10.6128 	 273.89 	 978099.01
-48.9087 	 -10.6611 	 267.8 	 978105.64
-48.9053 	 -10.7109 	 275.18 	 978100.19
-48.9022 	 -10.7603 	 339.5 	 978091.59
-48.9029 	 -10.8064 	 297.7 	 978101.62
-48.9053 	 -10.856 	 265.32 	 978110.81
-48.1475 	 -5.7196 	 94.27 	 978008.58
-47.9131 	 -6.0804 	 201.85 	 978019.16
-47.8624 	 -6.1946 	 184.85 	 978034.87
-47.8182 	 -6.2195 	 245.45 	 978017.22
-47.784 	 -6.2562 	 262.69 	 978009.1
-47.7523 	 -6.2938 	 296.73 	 977996.84
-47.7319 	 -6.338 	 294.25 	 977995.19
