LONG(deg) 	 LAT(deg) 	 ALT_GEOM(m) 	 GRAV(mGal)
-55.8394 	 -4.0519 	 46.76 	 977982.89
-55.7947 	 -4.0419 	 46.18 	 977984.49
-55.7367 	 -4.0278 	 38.89 	 977987.73
-55.7244 	 -4.0575 	 -8.6 	 977998.77
-55.6883 	 -4.0922 	 -3.89 	 977998.63
-55.9236 	 -4.0572 	 32.18 	 977983.15
-56.0133 	 -4.1375 	 45.14 	 977982.44
-56.0767 	 -4.2186 	 45.9 	 977994.54
-56.1058 	 -4.2167 	 13.95 	 978004.91
-56.0461 	 -4.2522 	 4.93 	 978006.99
-56.1033 	 -4.3119 	 15.7 	 978005.74
-56.1517 	 -4.3472 	 13.63 	 978007.48
-56.2125 	 -4.3428 	 19.46 	 978006.86
-56.2683 	 -4.3764 	 -1.27 	 978008.62
-56.2858 	 -4.4364 	 47.88 	 978000.48
-56.2764 	 -4.4992 	 52.23 	 978006.46
-49.6164 	 -8.3064 	 161.18 	 978027.67
-49.5742 	 -8.2578 	 146.73 	 978026.52
-49.9383 	 -7.5922 	 184.71 	 978041.59
-49.9033 	 -7.6239 	 174.73 	 978035.07
-55.9364 	 -5.3189 	 96.36 	 978020.87
-55.8756 	 -5.4508 	 92.93 	 978023.15
-50.2039 	 -4.1539 	 113.73 	 978000.75
-50.1511 	 -4.1589 	 143.56 	 977993.15
-50.0914 	 -4.1617 	 104.92 	 977998.18
-50.0097 	 -4.1969 	 97.29 	 978001.07
-49.9386 	 -4.3733 	 93.52 	 978013.24
-49.9278 	 -4.4311 	 51.94 	 978023.59
-49.8886 	 -4.4847 	 83.07 	 978018.86
-49.8103 	 -4.5678 	 79.26 	 978024.88
-49.7686 	 -4.6147 	 70.99 	 978026.54
-49.7414 	 -4.6506 	 70.98 	 978026.69
-49.6553 	 -4.7217 	 86.86 	 978024.89
-49.61 	 -4.7658 	 78.5 	 978026.62
-49.5689 	 -4.8072 	 95.43 	 978024.3
-49.5411 	 -4.8556 	 89.15 	 978027.19
-50.1144 	 -4.2028 	 111.84 	 977997.69
-50.1669 	 -4.2708 	 90.1 	 978008.07
-50.1497 	 -4.3331 	 127.23 	 978004.43
-50.1339 	 -4.3894 	 130.87 	 978007.26
-50.1769 	 -4.4236 	 130.83 	 978009.3
-50.1942 	 -4.4714 	 103.41 	 978020.35
-50.2175 	 -4.5119 	 149.55 	 978013.93
-50.2614 	 -4.5181 	 131.01 	 978018.42
-50.2783 	 -4.4936 	 122.35 	 978018.12
-50.27 	 -4.565 	 148.35 	 978017.3
-50.3281 	 -4.5572 	 135.57 	 978019.59
-50.09 	 -4.3861 	 79.74 	 978015.27
-50.0278 	 -4.3697 	 120.93 	 978004.26
-50.2514 	 -4.1842 	 87.43 	 978006.08
-50.2717 	 -4.2364 	 84.85 	 978008.54
-50.3017 	 -4.2875 	 93.95 	 978009.85
-50.3078 	 -4.3461 	 121.96 	 978008.82
-50.3331 	 -4.4011 	 132.71 	 978011.74
-50.3272 	 -4.4517 	 131.2 	 978015.78
-50.3322 	 -4.5003 	 144.41 	 978015.0
-50.3281 	 -4.5572 	 128.87 	 978019.62
-50.3792 	 -4.5744 	 109.28 	 978025.96
-50.4131 	 -4.6164 	 134.35 	 978021.16
-50.4572 	 -4.6558 	 172.14 	 978013.51
-50.3706 	 -4.3539 	 122.23 	 978011.5
-50.4317 	 -4.3608 	 154.84 	 978007.7
-50.4897 	 -4.365 	 139.26 	 978011.6
-50.5167 	 -4.3364 	 136.72 	 978011.08
-50.4822 	 -4.3406 	 120.13 	 978014.18
-49.2125 	 -6.1456 	 169.92 	 978012.33
-49.1408 	 -6.1522 	 175.76 	 978005.53
-49.0447 	 -6.2819 	 136.05 	 978003.57
-48.9839 	 -6.3044 	 147.25 	 977999.83
-48.8939 	 -6.3019 	 137.63 	 978000.04
-48.8628 	 -6.3414 	 148.18 	 977997.76
-48.7367 	 -5.4567 	 92.11 	 978004.04
-48.7892 	 -5.3553 	 73.66 	 978012.71
-48.8014 	 -5.4128 	 109.97 	 978004.56
-48.8006 	 -5.4725 	 106.43 	 978004.9
-50.0042 	 -7.0758 	 239.78 	 978022.24
-50.0783 	 -7.0508 	 242.83 	 978029.46
-50.1267 	 -7.0244 	 228.9 	 978034.7
-50.2303 	 -6.92 	 260.23 	 978018.12
-50.4431 	 -4.4044 	 94.61 	 978024.25
-50.4458 	 -4.3306 	 118.26 	 978014.45
-50.41 	 -4.3294 	 84.05 	 978019.54
-49.1022 	 -5.3489 	 114.09 	 978010.26
-49.3214 	 -5.4083 	 103.9 	 978029.72
