LONG(deg) 	 LAT(deg) 	 ALT_GEOM(m) 	 GRAV(mGal)
-54.0339 	 -28.2605 	 265.08 	 979111.02
-53.9572 	 -28.343 	 296.17 	 979110.93
-53.49 	 -28.3069 	 459.36 	 979061.75
-53.4819 	 -28.2566 	 492.88 	 979050.78
-53.4664 	 -28.1544 	 541.33 	 979036.01
-53.4297 	 -28.1158 	 559.34 	 979028.96
-53.3625 	 -28.0363 	 585.29 	 979016.99
-53.3253 	 -27.9485 	 611.08 	 979008.73
-54.0755 	 -28.0849 	 421.57 	 979056.53
-54.0861 	 -28.0413 	 369.6 	 979064.72
-54.1269 	 -27.9522 	 413.5 	 979051.89
-54.15 	 -27.911 	 389.64 	 979049.89
-54.1739 	 -27.8702 	 363.34 	 979049.45
-54.2155 	 -27.7894 	 359.32 	 979049.77
-54.2439 	 -27.751 	 347.43 	 979053.3
-54.263 	 -27.7085 	 353.82 	 979053.16
-53.885 	 -28.1244 	 438.93 	 979065.47
-53.8572 	 -28.0772 	 477.31 	 979052.79
-53.5669 	 -27.758 	 490.54 	 979002.5
-54.0928 	 -28.9055 	 525.41 	 979094.05
-54.1497 	 -28.8952 	 487.9 	 979102.45
-53.9158 	 -28.3894 	 334.66 	 979108.46
-54.0211 	 -27.9516 	 374.71 	 979063.1
-54.038 	 -27.9938 	 393.2 	 979062.0
-54.3103 	 -28.0091 	 353.1 	 979061.36
-54.2636 	 -27.9858 	 318.16 	 979065.96
-54.2116 	 -27.9724 	 338.17 	 979063.5
-54.1641 	 -27.9538 	 395.39 	 979053.93
-54.1166 	 -27.9683 	 429.12 	 979049.89
-53.4478 	 -27.7674 	 599.26 	 978991.14
-53.615 	 -27.773 	 560.78 	 978989.0
-53.4897 	 -27.6766 	 554.9 	 978987.63
-53.5353 	 -27.6591 	 552.87 	 978985.49
-53.625 	 -27.6324 	 548.05 	 978981.33
-53.6483 	 -27.5877 	 528.19 	 978981.74
-53.6572 	 -27.5388 	 514.44 	 978980.07
-53.9928 	 -28.5677 	 350.43 	 979100.34
-53.9903 	 -28.6138 	 375.17 	 979101.18
-54.0366 	 -28.5969 	 297.16 	 979114.03
-54.7305 	 -28.3091 	 251.27 	 979116.39
-54.683 	 -28.2963 	 220.0 	 979122.7
-54.3944 	 -28.3635 	 211.53 	 979116.52
-54.3908 	 -28.3083 	 264.43 	 979105.85
-54.4517 	 -28.318 	 264.11 	 979108.38
-54.4672 	 -28.3608 	 190.9 	 979125.19
-54.5353 	 -28.3535 	 241.72 	 979118.87
-53.9736 	 -29.7547 	 112.61 	 979266.75
-53.925 	 -29.7399 	 149.34 	 979254.94
-53.8853 	 -29.7088 	 84.22 	 979260.92
-54.7114 	 -30.1847 	 176.74 	 979293.35
-54.6714 	 -30.1427 	 145.09 	 979298.96
-54.635 	 -30.1063 	 118.84 	 979313.41
-54.6075 	 -30.0622 	 152.04 	 979308.36
-54.5178 	 -30.0152 	 168.54 	 979296.78
-54.4728 	 -29.9877 	 180.61 	 979291.24
-54.4347 	 -29.953 	 181.22 	 979283.89
-54.3794 	 -29.938 	 187.7 	 979278.48
-54.258 	 -29.3183 	 429.54 	 979162.47
-54.3111 	 -29.3188 	 432.39 	 979158.24
-54.4142 	 -29.3319 	 353.2 	 979166.58
-54.4647 	 -29.3319 	 248.69 	 979183.97
-54.5022 	 -29.3633 	 162.46 	 979203.37
-54.4561 	 -28.6452 	 226.74 	 979157.1
-54.5375 	 -28.5883 	 258.71 	 979141.25
-54.5589 	 -28.498 	 327.5 	 979112.13
-54.5708 	 -28.4477 	 263.85 	 979121.48
-54.8669 	 -28.4941 	 244.05 	 979126.44
-54.9289 	 -28.4949 	 213.62 	 979131.69
-53.5044 	 -27.7572 	 555.05 	 978994.85
-53.7569 	 -28.0122 	 533.89 	 979034.7
-53.7789 	 -27.9097 	 523.8 	 979029.88
-53.7997 	 -27.866 	 472.64 	 979038.72
-53.8061 	 -27.8185 	 522.42 	 979018.24
-53.8453 	 -27.7272 	 501.81 	 979007.09
-53.8472 	 -27.6819 	 491.02 	 979007.41
-53.8578 	 -27.6341 	 488.78 	 979007.44
-53.8722 	 -27.5424 	 437.36 	 979011.2
-54.4847 	 -27.718 	 288.71 	 979065.22
-54.4639 	 -27.6758 	 149.45 	 979087.68
-54.4219 	 -27.648 	 251.58 	 979064.76
-54.3916 	 -27.6113 	 225.81 	 979065.56
-54.3405 	 -27.5985 	 308.32 	 979048.29
-54.2891 	 -27.613 	 331.41 	 979048.33
-54.2516 	 -27.5733 	 350.81 	 979038.86
-54.235 	 -27.5199 	 159.04 	 979067.67
-54.1736 	 -27.5138 	 312.55 	 979035.02
-53.2636 	 -27.9444 	 561.34 	 979021.27
-53.6964 	 -29.048 	 414.04 	 979133.4
-53.7536 	 -29.0544 	 395.27 	 979138.48
-53.8572 	 -29.0772 	 465.4 	 979129.03
-53.9089 	 -29.0583 	 492.38 	 979123.65
-53.9386 	 -29.0188 	 489.87 	 979123.94
-54.0139 	 -28.9497 	 483.19 	 979112.28
-53.8058 	 -27.3902 	 433.52 	 978983.07
-53.8583 	 -27.3863 	 291.23 	 979012.27
-53.9036 	 -27.4108 	 408.2 	 978995.44
-53.9497 	 -27.4327 	 459.18 	 978989.96
-53.9244 	 -27.4688 	 434.47 	 979000.52
-53.8194 	 -27.9197 	 465.65 	 979044.5
-53.8686 	 -27.9124 	 431.79 	 979051.8
-53.9166 	 -27.9244 	 477.8 	 979044.52
-53.9611 	 -27.9085 	 479.39 	 979040.7
-54.0166 	 -27.9088 	 418.54 	 979050.03
-54.4255 	 -28.1638 	 344.92 	 979079.0
-53.685 	 -27.4891 	 474.6 	 978987.12
-53.7078 	 -27.441 	 504.05 	 978975.69
-53.7341 	 -27.3947 	 515.07 	 978964.25
-53.513 	 -28.6449 	 425.99 	 979097.54
-53.4005 	 -28.6041 	 472.21 	 979082.02
-53.338 	 -28.6033 	 469.1 	 979080.52
-53.2239 	 -28.6369 	 388.19 	 979104.23
-53.165 	 -28.6474 	 398.37 	 979105.62
