LONG(deg) 	 LAT(deg) 	 ALT_GEOM(m) 	 GRAV(mGal)
-55.3631 	 -15.5406 	 722.82 	 978217.37
-55.4501 	 -15.6198 	 652.34 	 978239.65
-55.2957 	 -15.6192 	 793.38 	 978207.4
-55.47 	 -15.7021 	 469.5 	 978280.86
-55.5362 	 -15.7129 	 484.09 	 978279.23
-55.6189 	 -15.7037 	 245.44 	 978329.83
-55.7018 	 -15.6162 	 191.34 	 978334.44
-55.6169 	 -15.6379 	 207.24 	 978331.98
-55.5542 	 -15.6091 	 243.41 	 978320.71
-55.6526 	 -15.5611 	 221.65 	 978324.34
-55.1229 	 -15.6309 	 704.89 	 978222.26
-55.2306 	 -15.7245 	 727.16 	 978229.05
-55.0393 	 -15.7847 	 387.08 	 978298.34
-55.1378 	 -15.7841 	 691.85 	 978241.03
-55.1181 	 -15.7127 	 714.77 	 978226.03
-55.0468 	 -15.6905 	 505.11 	 978268.9
-55.0407 	 -15.6315 	 510.73 	 978258.69
-56.5399 	 -16.4792 	 123.37 	 978434.5
-56.549 	 -16.5466 	 121.4 	 978436.9
-56.5416 	 -16.6262 	 122.17 	 978439.06
-56.6297 	 -16.6379 	 119.56 	 978443.56
-56.6241 	 -16.7057 	 119.12 	 978444.77
-56.5277 	 -16.6914 	 121.4 	 978439.84
-56.4527 	 -16.4347 	 123.46 	 978427.56
-56.451 	 -16.3007 	 128.74 	 978425.4
-56.4406 	 -16.2274 	 129.53 	 978421.96
-56.3269 	 -16.3022 	 131.68 	 978420.86
-57.3808 	 -15.0431 	 204.88 	 978287.33
-57.4584 	 -15.0369 	 212.44 	 978286.28
-55.6283 	 -14.7082 	 386.76 	 978219.49
-55.8458 	 -15.0037 	 371.21 	 978254.61
-55.7919 	 -14.946 	 320.4 	 978263.6
-55.4623 	 -14.417 	 425.61 	 978197.27
-55.3756 	 -14.4137 	 659.65 	 978144.42
-55.4857 	 -14.3462 	 290.68 	 978226.48
-55.5865 	 -14.3887 	 266.24 	 978234.85
-55.8835 	 -15.0791 	 340.58 	 978257.99
-55.9594 	 -15.1247 	 337.81 	 978264.8
-55.9009 	 -15.2042 	 535.7 	 978218.17
-55.8525 	 -15.1251 	 343.94 	 978254.42
-55.7877 	 -15.1144 	 340.46 	 978253.34
-55.8128 	 -15.2869 	 634.38 	 978209.67
-55.9705 	 -15.294 	 308.11 	 978284.28
-57.0407 	 -15.1276 	 188.86 	 978300.31
-56.9473 	 -15.1274 	 214.53 	 978290.45
-56.9671 	 -15.0483 	 170.19 	 978298.38
-57.0159 	 -15.0686 	 161.73 	 978300.8
-56.8641 	 -15.0399 	 200.76 	 978290.14
-56.8676 	 -14.9519 	 204.61 	 978287.49
-56.7723 	 -14.9749 	 216.18 	 978281.73
