LONG(deg) 	 LAT(deg) 	 ALT_GEOM(m) 	 GRAV(mGal)
-41.1375 	 -18.8477 	 386.64 	 978439.22
-41.0874 	 -18.8815 	 657.93 	 978387.56
-41.0353 	 -18.9625 	 689.86 	 978381.31
-41.0296 	 -19.0159 	 594.48 	 978409.32
-41.0079 	 -19.0697 	 506.43 	 978430.45
-40.9604 	 -19.0943 	 493.77 	 978436.12
-40.8998 	 -19.112 	 369.97 	 978465.79
-40.7724 	 -19.0322 	 119.32 	 978513.46
-40.6493 	 -18.3757 	 170.26 	 978469.42
-40.6862 	 -18.4063 	 151.48 	 978473.62
-40.6904 	 -18.4555 	 165.11 	 978473.32
-40.748 	 -18.1701 	 158.01 	 978458.29
-40.7526 	 -18.1215 	 187.65 	 978448.13
-40.774 	 -18.0659 	 186.94 	 978445.65
-40.5365 	 -19.0176 	 102.67 	 978532.12
-40.3715 	 -18.6707 	 159.22 	 978504.47
-40.3212 	 -18.6456 	 98.75 	 978519.59
-40.2754 	 -18.6116 	 111.11 	 978517.06
-40.2904 	 -18.5428 	 123.63 	 978508.24
-40.2677 	 -18.4958 	 65.73 	 978518.16
-40.7748 	 -18.0044 	 235.03 	 978431.98
-40.6371 	 -18.3231 	 132.36 	 978474.4
-40.6622 	 -18.4944 	 153.48 	 978477.81
-40.6327 	 -19.2142 	 153.75 	 978527.67
-40.3875 	 -18.431 	 135.55 	 978492.14
-40.3583 	 -18.373 	 149.21 	 978488.97
-40.4042 	 -18.3253 	 176.34 	 978478.07
-40.3772 	 -18.717 	 47.75 	 978527.71
-40.3216 	 -18.7166 	 42.55 	 978534.86
-40.2637 	 -18.7307 	 113.23 	 978525.09
-40.2064 	 -18.7292 	 103.52 	 978530.88
-40.157 	 -18.7152 	 94.47 	 978535.1
-40.1042 	 -18.7183 	 84.14 	 978540.03
-40.0512 	 -18.7044 	 70.81 	 978541.36
-39.9964 	 -18.6995 	 62.63 	 978541.65
-39.9374 	 -18.6966 	 49.79 	 978546.02
-40.4791 	 -18.6277 	 168.55 	 978492.34
-40.5297 	 -18.6109 	 205.61 	 978480.17
-40.5742 	 -18.5973 	 147.04 	 978488.87
-40.6308 	 -18.6203 	 158.76 	 978487.08
-40.6811 	 -18.6398 	 125.6 	 978491.72
-40.726 	 -18.6079 	 140.76 	 978487.1
-40.2344 	 -18.0962 	 149.02 	 978476.72
-40.2743 	 -18.0834 	 147.85 	 978477.24
-40.3226 	 -18.1264 	 185.17 	 978469.71
-40.2565 	 -18.3672 	 133.16 	 978497.51
-40.3104 	 -18.3543 	 140.68 	 978493.45
-40.3538 	 -18.3336 	 130.1 	 978492.81
-40.6491 	 -18.2192 	 143.57 	 978467.12
-40.6036 	 -18.2051 	 181.18 	 978460.43
-40.5812 	 -19.2336 	 157.94 	 978529.77
-40.522 	 -19.2367 	 160.41 	 978531.71
-40.4581 	 -19.2502 	 146.89 	 978535.13
-40.406 	 -18.0602 	 188.4 	 978461.56
-40.3978 	 -18.0081 	 154.75 	 978464.65
-40.3896 	 -17.9627 	 145.38 	 978463.32
