LONG(deg) 	 LAT(deg) 	 ALT_GEOM(m) 	 GRAV(mGal)
-40.4978 	 -6.1778 	 446.78 	 977954.13
-40.4978 	 -6.1778 	 430.9 	 977956.73
-40.5447 	 -6.2408 	 468.01 	 977951.78
-40.6211 	 -6.3094 	 525.17 	 977942.07
-39.285 	 -7.0958 	 448.79 	 977976.07
-39.2833 	 -7.0414 	 704.99 	 977927.15
-39.2706 	 -7.0297 	 625.12 	 977945.4
-39.2194 	 -6.9683 	 328.9 	 978004.24
-39.1851 	 -6.9648 	 311.37 	 978007.22
-39.1364 	 -6.9353 	 285.53 	 978013.3
-39.1286 	 -6.9125 	 329.36 	 978005.38
-39.1253 	 -6.8953 	 328.71 	 978003.73
-39.0836 	 -6.8586 	 260.0 	 978016.18
-39.2592 	 -3.2853 	 27.94 	 978069.49
-39.2433 	 -3.2928 	 2.62 	 978074.03
-39.2364 	 -3.3053 	 12.35 	 978071.18
-39.2389 	 -3.3231 	 18.5 	 978067.66
-39.2283 	 -3.3411 	 14.34 	 978067.09
-39.2039 	 -3.3608 	 13.44 	 978066.24
-39.1958 	 -3.4017 	 24.92 	 978061.07
-39.1858 	 -3.4131 	 25.84 	 978060.26
-39.1619 	 -3.4181 	 25.41 	 978060.66
-39.1447 	 -3.4219 	 9.52 	 978065.7
-39.1467 	 -3.4303 	 19.67 	 978062.37
-39.1481 	 -3.4353 	 16.21 	 978062.78
-39.1317 	 -3.4442 	 -3.86 	 978070.4
-39.1125 	 -3.4406 	 1.67 	 978069.49
-39.0622 	 -3.4186 	 16.31 	 978077.51
-38.4803 	 -3.7886 	 8.95 	 978069.51
-40.6289 	 -6.3269 	 556.31 	 977937.5
-40.6442 	 -6.3556 	 516.72 	 977949.43
-40.6858 	 -6.3911 	 506.72 	 977952.83
-40.7183 	 -6.4353 	 479.21 	 977963.65
-40.7531 	 -6.4886 	 669.42 	 977932.03
-39.3658 	 -5.5919 	 176.7 	 978016.01
-39.3481 	 -5.6103 	 231.4 	 978002.29
-39.3394 	 -5.6131 	 226.26 	 978002.74
-39.3311 	 -5.6247 	 272.44 	 977992.7
-39.3225 	 -5.6331 	 264.47 	 977993.7
-39.3153 	 -5.6481 	 265.23 	 977994.01
-40.1178 	 -4.3819 	 212.84 	 977977.59
-40.0783 	 -4.4189 	 244.34 	 977974.22
-40.0425 	 -4.4561 	 243.66 	 977975.19
-40.0028 	 -4.4883 	 245.99 	 977977.19
-39.9769 	 -4.5347 	 292.19 	 977970.62
-39.9647 	 -4.5597 	 306.26 	 977967.49
-39.9483 	 -4.5822 	 291.94 	 977972.27
-39.9158 	 -4.6219 	 308.09 	 977970.56
-39.8433 	 -4.6764 	 355.12 	 977965.29
-39.7706 	 -4.6733 	 445.27 	 977948.92
-40.3067 	 -5.4042 	 332.57 	 977954.92
-39.8497 	 -6.9131 	 510.55 	 977954.28
-39.8669 	 -6.8978 	 454.66 	 977973.3
-39.0381 	 -3.4358 	 14.6 	 978076.61
-39.0642 	 -3.4936 	 33.98 	 978063.64
-40.3664 	 -4.3797 	 178.56 	 977973.62
-40.3411 	 -4.3703 	 192.7 	 977972.05
-40.2881 	 -4.3528 	 183.94 	 977972.38
-40.4078 	 -7.1536 	 626.57 	 977958.95
-40.4053 	 -7.1728 	 629.59 	 977958.87
-40.4108 	 -7.1956 	 629.77 	 977958.51
-40.4211 	 -7.2144 	 639.92 	 977956.43
-38.9292 	 -3.6987 	 19.57 	 978066.08
-39.7153 	 -5.4533 	 490.95 	 977943.55
-39.7622 	 -5.4525 	 522.3 	 977933.26
-40.2947 	 -6.0011 	 390.47 	 977964.22
-40.2958 	 -5.9922 	 385.9 	 977967.05
-38.5856 	 -3.76 	 13.85 	 978068.11
-38.5811 	 -3.7519 	 5.29 	 978071.08
-38.4703 	 -3.8261 	 13.85 	 978070.38
-38.4647 	 -3.8269 	 7.34 	 978072.35
-38.4514 	 -3.8208 	 8.53 	 978073.13
-38.4511 	 -3.815 	 4.11 	 978073.87
-38.4578 	 -3.8064 	 -0.57 	 978072.68
-38.4664 	 -3.8078 	 -2.7 	 978073.94
-38.4747 	 -3.8072 	 2.57 	 978072.51
-38.4783 	 -3.8108 	 9.39 	 978070.48
-38.4781 	 -3.8078 	 -2.67 	 978073.3
-40.1644 	 -7.1961 	 661.48 	 977937.8
-40.1469 	 -7.2067 	 630.83 	 977943.06
-40.2411 	 -7.3003 	 853.9 	 977890.55
-40.2231 	 -7.2822 	 841.49 	 977894.94
-40.2136 	 -7.2267 	 672.19 	 977935.58
-40.1719 	 -7.2081 	 660.16 	 977937.96
-40.1103 	 -7.1686 	 637.41 	 977942.18
-40.0758 	 -7.1103 	 596.26 	 977950.03
-40.0533 	 -7.1033 	 573.28 	 977954.0
-39.5803 	 -7.3289 	 881.51 	 977867.17
-39.5592 	 -7.3083 	 906.64 	 977859.48
-39.5164 	 -7.2681 	 922.92 	 977858.1
-39.4775 	 -7.2122 	 856.72 	 977875.24
-39.5919 	 -7.2244 	 911.34 	 977865.74
-39.6548 	 -7.2504 	 878.63 	 977869.93
-39.7419 	 -7.2989 	 879.7 	 977873.07
-39.7947 	 -7.3128 	 889.85 	 977871.07
-40.4292 	 -7.2353 	 642.65 	 977955.14
-40.4403 	 -7.2547 	 649.52 	 977953.51
-40.4061 	 -6.9764 	 621.08 	 977948.85
-38.5413 	 -3.7395 	 11.56 	 978070.54
-38.4894 	 -4.2656 	 37.93 	 978061.63
-38.4975 	 -4.3003 	 43.08 	 978059.67
-37.8392 	 -4.6308 	 10.35 	 978077.32
-38.8373 	 -3.6326 	 28.5 	 978069.09
-38.8212 	 -3.642 	 32.63 	 978066.02
-38.8095 	 -3.6526 	 5.4 	 978071.2
-38.7931 	 -3.6607 	 0.01 	 978071.37
-40.3972 	 -7.1158 	 630.01 	 977957.29
-40.4081 	 -7.1333 	 630.28 	 977958.32
-39.2017 	 -3.5432 	 17.28 	 978054.15
-39.2195 	 -3.5373 	 33.51 	 978049.94
-39.2359 	 -3.5318 	 69.08 	 978042.18
-39.254 	 -3.5273 	 76.39 	 978040.63
-39.2709 	 -3.5232 	 66.15 	 978043.12
-39.0415 	 -3.4857 	 19.67 	 978068.93
-39.0276 	 -3.4959 	 14.9 	 978071.5
-39.0173 	 -3.5257 	 18.08 	 978070.2
-38.9973 	 -3.5079 	 34.3 	 978069.64
-38.9809 	 -3.5132 	 19.39 	 978073.96
-38.9679 	 -3.5262 	 2.04 	 978081.64
-38.9756 	 -3.5393 	 5.98 	 978077.47
-38.9934 	 -3.5523 	 2.15 	 978073.19
-38.9934 	 -3.5584 	 4.08 	 978071.29
-38.9837 	 -3.5718 	 -1.14 	 978073.0
-39.1726 	 -3.5595 	 14.87 	 978054.86
-39.1756 	 -3.5745 	 10.55 	 978054.26
-39.189 	 -3.5837 	 7.48 	 978054.92
-39.2045 	 -3.5929 	 10.24 	 978053.04
-39.2162 	 -3.6093 	 17.42 	 978050.02
-39.2251 	 -3.6248 	 20.53 	 978048.47
-39.2315 	 -3.6426 	 13.17 	 978049.19
-39.2348 	 -3.6887 	 50.8 	 978042.04
-39.2292 	 -3.7048 	 57.99 	 978040.44
-39.2276 	 -3.7426 	 69.44 	 978038.78
-39.2398 	 -3.757 	 80.18 	 978036.8
-39.209 	 -3.7701 	 69.35 	 978040.29
-39.1929 	 -3.7776 	 76.49 	 978040.05
-39.1795 	 -3.7851 	 83.86 	 978038.61
-39.1592 	 -3.7857 	 85.87 	 978039.43
-39.1426 	 -3.7604 	 66.48 	 978043.69
-39.1223 	 -3.7593 	 69.57 	 978045.47
-39.117 	 -3.7418 	 64.78 	 978046.28
-39.1098 	 -3.7268 	 66.5 	 978046.06
-39.1104 	 -3.7168 	 67.36 	 978045.69
-39.1148 	 -3.6987 	 60.99 	 978046.87
-39.0359 	 -3.6993 	 25.0 	 978060.47
-39.0237 	 -3.7143 	 29.19 	 978056.6
-39.0126 	 -3.7195 	 29.54 	 978056.45
-39.0367 	 -3.7229 	 33.32 	 978055.13
-39.0612 	 -3.7415 	 24.56 	 978055.91
-39.0379 	 -3.7537 	 44.03 	 978051.67
-38.9648 	 -3.7459 	 29.22 	 978059.91
-38.9504 	 -3.7473 	 26.05 	 978060.97
-38.9454 	 -3.7312 	 34.65 	 978059.89
-39.2203 	 -5.6833 	 225.85 	 978009.03
-37.8503 	 -4.7456 	 25.46 	 978060.04
-40.4108 	 -7.0389 	 537.96 	 977970.92
-40.3669 	 -7.0772 	 564.55 	 977967.67
-40.3161 	 -7.0844 	 592.18 	 977962.51
-40.2642 	 -7.1411 	 636.12 	 977951.15
-40.2067 	 -7.17 	 649.85 	 977943.96
-40.1842 	 -7.1792 	 642.91 	 977945.65
-39.4586 	 -7.0566 	 699.17 	 977908.88
-39.4904 	 -7.2372 	 915.03 	 977860.36
-39.5648 	 -7.2009 	 924.73 	 977868.18
-39.4078 	 -7.2336 	 414.64 	 977964.53
-39.4482 	 -7.0965 	 402.34 	 977986.95
-39.4588 	 -7.0776 	 415.19 	 977985.04
-39.5464 	 -6.9011 	 329.45 	 977996.27
-40.0894 	 -3.1397 	 49.16 	 978052.52
-40.0886 	 -3.1228 	 50.6 	 978052.68
-40.0869 	 -3.0953 	 44.49 	 978052.87
-40.0958 	 -3.0683 	 36.87 	 978054.65
-40.1303 	 -2.9692 	 12.18 	 978061.44
-40.1264 	 -2.9411 	 4.95 	 978067.17
-39.8517 	 -6.1339 	 557.13 	 977934.54
-39.4324 	 -5.6822 	 220.08 	 978005.14
-39.3711 	 -5.5854 	 166.6 	 978017.38
-39.9069 	 -6.5423 	 280.71 	 978000.8
-39.2744 	 -6.4262 	 225.28 	 977999.79
-39.315 	 -6.55 	 302.98 	 977993.11
-39.0845 	 -3.5651 	 26.98 	 978057.99
-39.2034 	 -3.4654 	 42.15 	 978053.88
-39.2209 	 -3.4643 	 42.9 	 978052.36
-39.2406 	 -3.4654 	 57.99 	 978047.0
-39.259 	 -3.4657 	 80.11 	 978041.98
-39.2742 	 -3.4515 	 50.76 	 978049.21
-39.1495 	 -3.5315 	 3.91 	 978061.93
-39.1823 	 -3.5437 	 6.59 	 978058.28
-39.1823 	 -3.5437 	 5.9 	 978057.96
-40.6767 	 -3.5217 	 50.09 	 978013.63
