LONG(deg) 	 LAT(deg) 	 ALT_GEOM(m) 	 GRAV(mGal)
-39.3021 	 -8.0738 	 410.02 	 977996.65
-39.3904 	 -8.0784 	 382.88 	 978007.84
-39.4955 	 -8.0863 	 429.6 	 977998.11
-39.6302 	 -8.1037 	 379.66 	 978024.29
-39.6846 	 -8.1441 	 391.76 	 978023.15
-39.7122 	 -8.1647 	 388.29 	 978021.45
-39.7692 	 -8.2074 	 383.16 	 978021.47
-39.8059 	 -8.235 	 398.44 	 978019.63
-39.8816 	 -8.2918 	 376.8 	 978029.58
-39.9068 	 -8.3297 	 388.86 	 978027.29
-39.9479 	 -8.41 	 406.2 	 978022.25
-40.5409 	 -9.3698 	 367.84 	 978039.65
-40.5654 	 -9.3281 	 380.82 	 978035.41
-40.5905 	 -9.2853 	 392.43 	 978033.27
-40.6157 	 -9.2422 	 407.56 	 978028.57
-40.6363 	 -9.147 	 430.58 	 978019.29
-40.6538 	 -9.0951 	 414.56 	 978018.84
-40.6771 	 -9.0498 	 416.79 	 978013.61
-40.9269 	 -8.7032 	 445.02 	 978007.72
-40.9045 	 -8.7403 	 455.34 	 978002.45
-40.8474 	 -8.8059 	 426.39 	 978008.89
-40.7879 	 -8.8533 	 417.15 	 978007.85
-40.7579 	 -8.8833 	 409.86 	 978008.91
-40.7397 	 -8.9242 	 431.03 	 978004.66
-40.9762 	 -8.6435 	 481.31 	 978000.32
-40.9943 	 -8.5611 	 527.3 	 977994.32
-34.9376 	 -7.7466 	 25.3 	 978155.55
-34.9221 	 -7.6998 	 49.86 	 978146.04
-34.9762 	 -7.6087 	 82.22 	 978138.17
-34.9034 	 -7.8912 	 14.52 	 978162.3
-35.2209 	 -8.116 	 162.05 	 978099.29
-35.1367 	 -8.1116 	 103.23 	 978123.86
-35.0623 	 -8.1086 	 72.04 	 978141.82
-34.9791 	 -8.107 	 24.29 	 978160.95
-36.3641 	 -8.3389 	 584.37 	 977977.1
-36.4087 	 -8.3489 	 608.2 	 977971.67
-36.4668 	 -8.3513 	 632.49 	 977961.44
-36.5113 	 -8.3555 	 679.97 	 977949.14
-36.6105 	 -8.3705 	 674.85 	 977943.63
-36.7308 	 -8.3804 	 625.32 	 977947.6
-35.7717 	 -8.2544 	 495.23 	 978002.34
