LONG(deg) 	 LAT(deg) 	 ALT_GEOM(m) 	 GRAV(mGal)
-37.791 	 -11.207 	 167.77 	 978220.06
-37.795 	 -10.961 	 179.7 	 978205.67
-37.868 	 -10.955 	 342.76 	 978271.17
-37.874 	 -11.042 	 281.68 	 978182.09
-37.876 	 -10.789 	 276.63 	 978169.98
-37.956 	 -10.79 	 298.87 	 978162.87
-37.792 	 -10.541 	 203.71 	 978166.83
-37.794 	 -10.457 	 209.07 	 978157.64
-37.624 	 -10.792 	 133.85 	 978192.12
-37.706 	 -10.735 	 167.32 	 978187.94
-37.622 	 -10.707 	 57.7 	 978198.65
-37.543 	 -10.708 	 186.08 	 978171.46
-37.544 	 -10.623 	 178.14 	 978161.49
-37.624 	 -10.624 	 197.1 	 978161.61
-37.792 	 -10.375 	 297.25 	 978139.04
-37.54 	 -10.458 	 292.56 	 978133.43
-37.376 	 -10.46 	 169.69 	 978153.55
-37.285 	 -10.468 	 147.59 	 978158.54
-37.29 	 -10.541 	 132.41 	 978160.63
-37.373 	 -10.625 	 150.72 	 978161.28
-37.041 	 -10.293 	 211.89 	 978145.62
-37.124 	 -10.29 	 179.75 	 978149.96
-37.208 	 -10.291 	 174.27 	 978149.68
-37.123 	 -10.206 	 161.8 	 978150.23
-37.037 	 -10.204 	 81.48 	 978166.52
-36.97 	 -10.208 	 58.25 	 978174.51
-37.208 	 -10.041 	 139.23 	 978143.07
-37.29 	 -10.043 	 149.93 	 978135.17
-37.376 	 -10.041 	 147.61 	 978134.86
-37.376 	 -10.125 	 204.9 	 978129.2
-37.291 	 -10.125 	 235.34 	 978122.73
-37.212 	 -10.126 	 111.83 	 978151.31
-37.035 	 -10.378 	 161.8 	 978161.88
-37.122 	 -10.375 	 151.46 	 978161.4
-37.124 	 -10.46 	 159.07 	 978164.89
-37.047 	 -10.463 	 107.28 	 978179.92
-37.536 	 -10.37 	 212.94 	 978145.65
-37.625 	 -10.373 	 251.09 	 978143.48
-37.624 	 -10.293 	 280.31 	 978133.03
-37.542 	 -10.293 	 203.27 	 978149.35
-37.708 	 -10.211 	 263.57 	 978130.64
-37.623 	 -10.211 	 260.33 	 978133.07
-37.541 	 -10.21 	 286.85 	 978128.69
-37.457 	 -10.207 	 258.77 	 978130.73
-37.542 	 -10.127 	 188.05 	 978140.81
-37.457 	 -10.124 	 186.7 	 978138.42
-37.625 	 -10.125 	 207.9 	 978138.75
-37.71 	 -10.139 	 263.89 	 978127.44
-37.796 	 -10.039 	 306.47 	 978105.5
-37.622 	 -10.041 	 223.47 	 978124.8
-37.705 	 -10.041 	 254.56 	 978118.36
-37.71 	 -9.9585 	 255.0 	 978101.93
-37.71 	 -9.8757 	 201.98 	 978108.83
-37.794 	 -9.7856 	 231.34 	 978089.48
-37.873 	 -9.7917 	 268.18 	 978087.3
-37.291 	 -9.8749 	 152.44 	 978125.52
-37.541 	 -9.8748 	 226.02 	 978100.3
-37.551 	 -9.7893 	 127.43 	 978112.55
-37.626 	 -9.7905 	 166.45 	 978101.86
-37.606 	 -9.7202 	 1.78 	 978145.09
-37.791 	 -9.8751 	 225.56 	 978106.91
-37.873 	 -9.8746 	 254.35 	 978103.44
-37.848 	 -11.11 	 215.383 	 978204.18
-37.416 	 -11.219 	 52.591 	 978232.33
-37.658 	 -10.932 	 147.07 	 978211.22
