LONG(deg) 	 LAT(deg) 	 ALT_GEOM(m) 	 GRAV(mGal)
-49.8933 	 -23.515 	 750.25 	 978624.83
-50.0572 	 -23.7939 	 601.55 	 978671.38
-49.9942 	 -23.7769 	 560.11 	 978681.29
-50.0381 	 -23.9358 	 594.49 	 978689.65
-50.1175 	 -23.9128 	 769.74 	 978647.83
-50.2125 	 -23.9189 	 983.27 	 978594.12
-50.2222 	 -23.5144 	 524.92 	 978665.55
-51.2844 	 -22.72 	 405.86 	 978642.86
-51.4542 	 -22.8022 	 403.83 	 978655.15
-51.5269 	 -22.8094 	 412.12 	 978656.22
-51.6192 	 -22.815 	 407.61 	 978659.83
-51.6339 	 -22.7553 	 358.04 	 978666.42
-51.5672 	 -22.8836 	 435.49 	 978657.2
-51.4872 	 -22.8842 	 443.92 	 978653.85
-51.6192 	 -22.895 	 505.94 	 978644.19
-51.6831 	 -22.9511 	 507.9 	 978648.34
-49.4953 	 -24.385 	 1074.65 	 978628.05
-49.4897 	 -24.4347 	 952.28 	 978660.56
-49.6925 	 -24.5786 	 1070.08 	 978655.76
-49.3992 	 -25.0958 	 648.91 	 978791.44
-49.3625 	 -25.1642 	 834.84 	 978761.51
-49.4031 	 -25.2564 	 843.67 	 978766.86
-49.31 	 -25.2181 	 991.67 	 978734.29
-49.5364 	 -24.4567 	 953.14 	 978660.12
-49.5519 	 -24.3847 	 942.83 	 978656.92
-49.5558 	 -24.325 	 1193.77 	 978602.18
-49.8017 	 -24.3398 	 1103.67 	 978632.91
-49.9173 	 -24.5148 	 1058.46 	 978667.27
-49.9658 	 -24.6305 	 1006.99 	 978690.94
-49.9992 	 -24.7476 	 1062.76 	 978681.88
-50.0518 	 -24.8826 	 1079.32 	 978682.74
-50.1321 	 -24.9998 	 922.4 	 978716.79
-49.5897 	 -25.4639 	 935.93 	 978737.11
-49.2942 	 -25.4736 	 938.46 	 978753.36
-49.2496 	 -25.4577 	 888.47 	 978766.38
-49.5359 	 -25.8911 	 858.11 	 978789.85
-49.2873 	 -25.5101 	 929.08 	 978755.32
-49.7785 	 -26.0479 	 850.52 	 978796.75
-49.7921 	 -25.9467 	 783.42 	 978798.0
-49.7589 	 -25.8823 	 838.78 	 978782.95
-49.4754 	 -25.64 	 878.76 	 978761.79
-49.4514 	 -25.6254 	 919.89 	 978753.98
-49.6886 	 -25.717 	 952.95 	 978743.9
-49.3665 	 -25.5468 	 936.22 	 978750.05
-49.294 	 -25.4972 	 932.05 	 978753.88
-50.0844 	 -24.0097 	 712.06 	 978673.93
-50.1472 	 -23.9775 	 830.73 	 978645.05
-50.2353 	 -23.9697 	 605.36 	 978689.37
-50.3064 	 -23.5342 	 583.68 	 978655.49
-49.9836 	 -23.8803 	 568.85 	 978689.19
-49.8922 	 -23.7622 	 628.51 	 978664.96
-50.4342 	 -23.7711 	 512.72 	 978685.12
-49.8633 	 -23.44 	 642.73 	 978635.9
-49.8342 	 -23.5981 	 632.15 	 978644.52
-49.9672 	 -23.5989 	 524.81 	 978672.81
-50.645 	 -23.7275 	 1036.55 	 978542.31
-49.99 	 -23.3069 	 504.21 	 978651.11
-49.9294 	 -23.3417 	 474.34 	 978662.95
-49.9783 	 -23.4117 	 628.7 	 978638.04
-49.7408 	 -23.6936 	 555.34 	 978676.68
-49.6667 	 -23.6717 	 546.73 	 978678.77
-49.5808 	 -23.7017 	 496.87 	 978691.15
-49.6325 	 -23.7494 	 514.82 	 978692.17
-49.8797 	 -23.8425 	 678.65 	 978664.66
-51.2725 	 -23.9481 	 999.89 	 978608.08
-51.3344 	 -23.915 	 825.95 	 978639.63
-51.4119 	 -23.9558 	 753.57 	 978651.4
-51.5956 	 -24.0069 	 527.75 	 978687.36
-51.7381 	 -23.8992 	 427.66 	 978701.67
-51.7331 	 -23.8275 	 441.81 	 978694.74
-51.7117 	 -23.7525 	 536.61 	 978676.57
-51.0686 	 -23.8906 	 1002.46 	 978600.72
-50.9606 	 -23.6253 	 468.75 	 978677.15
-51.0314 	 -23.5619 	 431.87 	 978683.14
-50.9569 	 -23.5064 	 441.49 	 978673.86
-51.0636 	 -23.6483 	 716.52 	 978635.98
-51.1097 	 -23.8186 	 716.95 	 978658.33
