LONG(deg) 	 LAT(deg) 	 ALT_GEOM(m) 	 GRAV(mGal)
-43.3618 	 -22.3964 	 823.69 	 978566.84
-43.4033 	 -22.4247 	 645.06 	 978605.04
-43.3893 	 -22.4077 	 591.01 	 978614.73
-43.3169 	 -22.3505 	 731.08 	 978584.81
-43.3537 	 -22.3457 	 672.59 	 978593.69
-43.3512 	 -22.3165 	 527.41 	 978619.92
-43.3096 	 -22.3044 	 583.48 	 978606.76
-43.3141 	 -22.2757 	 707.35 	 978580.65
-43.4057 	 -22.3523 	 496.97 	 978628.23
-43.4341 	 -22.3549 	 525.22 	 978622.95
-43.4324 	 -22.4003 	 586.48 	 978615.71
-43.4405 	 -22.3138 	 425.57 	 978638.95
-43.5599 	 -22.3961 	 488.62 	 978630.76
-43.5197 	 -22.398 	 561.07 	 978617.37
-43.48 	 -22.3833 	 552.82 	 978618.77
-43.4863 	 -22.3468 	 450.49 	 978634.91
-43.482 	 -22.3111 	 379.51 	 978643.55
-43.5231 	 -22.3518 	 582.77 	 978609.13
-42.0692 	 -22.0052 	 415.96 	 978628.38
-41.9871 	 -21.9919 	 631.63 	 978594.58
-41.9708 	 -22.0196 	 362.57 	 978648.58
-42.0059 	 -22.0279 	 587.86 	 978606.32
-42.0275 	 -21.9829 	 659.2 	 978584.01
-42.3201 	 -21.9307 	 292.25 	 978645.22
-42.3208 	 -21.9129 	 373.7 	 978628.71
-42.3544 	 -21.9497 	 364.42 	 978632.23
-42.3492 	 -22.0372 	 457.56 	 978626.4
-42.3247 	 -22.0113 	 427.68 	 978628.55
-42.2653 	 -22.0049 	 294.53 	 978659.57
-42.3891 	 -22.0338 	 506.08 	 978612.91
-42.7036 	 -21.9277 	 272.17 	 978644.04
-42.7234 	 -21.9446 	 291.93 	 978639.69
-42.7428 	 -22.0025 	 332.74 	 978633.34
-42.6207 	 -21.9114 	 231.5 	 978653.08
-42.6419 	 -21.9402 	 268.73 	 978646.37
-42.681 	 -21.9882 	 275.99 	 978643.26
-42.6797 	 -22.0028 	 287.52 	 978640.51
-42.6591 	 -22.0136 	 283.74 	 978642.14
-42.64 	 -21.9946 	 349.26 	 978628.78
-42.6231 	 -22.0058 	 455.97 	 978612.16
-42.6218 	 -21.9622 	 313.91 	 978636.35
-42.5665 	 -21.9463 	 413.49 	 978614.89
-42.54 	 -21.9573 	 645.46 	 978573.55
-42.5486 	 -21.9681 	 646.42 	 978574.7
-42.5379 	 -22.0214 	 787.61 	 978552.86
-42.5445 	 -22.0186 	 784.94 	 978552.9
-42.3949 	 -21.9738 	 382.89 	 978629.26
-42.4246 	 -21.9919 	 408.81 	 978629.27
