LONG(deg) 	 LAT(deg) 	 ALT_GEOM(m) 	 GRAV(mGal)
-41.2717 	 -5.62 	 377.78 	 977960.96
-41.2588 	 -5.5643 	 384.4 	 977957.57
-41.2811 	 -5.5498 	 337.55 	 977965.42
-41.3163 	 -5.5068 	 262.35 	 977979.26
-41.3277 	 -5.4877 	 276.22 	 977975.93
-40.9436 	 -5.4462 	 750.28 	 977877.31
-40.9725 	 -5.4467 	 674.81 	 977894.58
-41.3174 	 -5.4965 	 263.42 	 977978.67
-41.2993 	 -5.4814 	 278.95 	 977974.53
-41.296 	 -5.4577 	 278.47 	 977973.87
-41.2334 	 -5.445 	 369.01 	 977953.69
-41.207 	 -5.4469 	 420.87 	 977942.29
-41.1536 	 -5.4461 	 536.37 	 977921.97
-41.1054 	 -5.4525 	 497.5 	 977935.2
-41.3804 	 -5.4312 	 368.52 	 977956.54
-41.3212 	 -5.503 	 269.47 	 977977.8
-41.3911 	 -5.4106 	 420.08 	 977946.92
-41.4081 	 -5.3897 	 409.65 	 977949.3
-41.0307 	 -5.4472 	 596.34 	 977911.36
-41.3689 	 -5.4554 	 252.05 	 977980.41
-42.0427 	 -4.9833 	 131.37 	 978000.07
-41.8334 	 -5.0336 	 203.51 	 977979.85
-41.8066 	 -5.0395 	 203.14 	 977979.89
-41.6036 	 -5.2983 	 243.2 	 977986.5
-42.4605 	 -5.039 	 167.12 	 977985.73
-42.3312 	 -4.9418 	 132.24 	 977996.07
-41.504 	 -7.0791 	 221.95 	 978012.66
-41.5206 	 -7.061 	 310.99 	 977990.71
-41.5371 	 -7.0486 	 319.84 	 977988.1
-41.5787 	 -7.0189 	 531.0 	 977943.37
-41.6346 	 -6.9829 	 493.24 	 977955.81
-41.6588 	 -6.9699 	 381.36 	 977980.76
-41.6814 	 -6.9734 	 364.63 	 977983.45
-41.7031 	 -6.9521 	 374.83 	 977979.03
-41.7071 	 -6.8483 	 393.05 	 977972.69
-41.7378 	 -6.7932 	 490.04 	 977950.27
-41.7217 	 -6.717 	 424.89 	 977963.11
-41.72 	 -6.6913 	 375.83 	 977973.42
-41.8454 	 -6.2601 	 226.55 	 977999.35
-41.8447 	 -6.3131 	 231.79 	 977994.13
-41.8073 	 -6.3373 	 269.0 	 977982.9
-41.9624 	 -6.2551 	 172.86 	 978015.96
-42.0795 	 -6.2175 	 156.18 	 978017.09
-42.1496 	 -6.1337 	 154.72 	 978019.32
-42.174 	 -6.1137 	 163.89 	 978022.26
-42.2218 	 -6.0977 	 243.37 	 978002.7
-42.2407 	 -6.0797 	 250.06 	 977999.69
-42.2587 	 -6.0587 	 226.21 	 977999.47
-42.4026 	 -5.9777 	 207.63 	 977994.82
-42.4287 	 -5.979 	 174.17 	 978000.47
-42.4677 	 -5.97 	 182.03 	 977994.19
-42.4932 	 -5.964 	 145.03 	 978000.89
-42.5155 	 -5.968 	 157.21 	 977997.98
-42.5571 	 -5.9886 	 196.57 	 977988.51
-42.5352 	 -5.9802 	 202.63 	 977987.49
-42.2926 	 -5.9038 	 193.13 	 978001.58
-42.2758 	 -5.8788 	 152.34 	 978009.36
-42.2561 	 -5.8578 	 166.58 	 978006.72
-42.2276 	 -5.8567 	 232.57 	 977993.34
-42.1993 	 -5.8632 	 164.29 	 978008.33
-42.1497 	 -5.8209 	 120.94 	 978017.42
-42.1615 	 -5.7658 	 134.6 	 978014.03
-42.1698 	 -5.7388 	 125.45 	 978015.61
-42.1831 	 -5.7139 	 101.69 	 978020.46
-42.1962 	 -5.6995 	 101.06 	 978019.84
-42.1572 	 -5.8758 	 119.94 	 978018.13
-42.1274 	 -5.9164 	 113.81 	 978020.86
-42.4385 	 -5.858 	 107.67 	 978002.24
-42.4631 	 -5.8446 	 131.67 	 977993.57
-42.5351 	 -5.8027 	 203.73 	 977975.35
-42.5574 	 -5.7875 	 225.3 	 977972.79
-42.606 	 -5.7227 	 211.88 	 977983.12
-42.6012 	 -5.6953 	 175.44 	 977992.03
-42.6343 	 -5.7839 	 248.84 	 977976.29
-42.666 	 -5.7982 	 232.09 	 977986.16
