LONG(deg) 	 LAT(deg) 	 ALT_GEOM(m) 	 GRAV(mGal)
-46.8763 	 -15.9578 	 836.84 	 978148.19
-46.8751 	 -16.034 	 762.09 	 978164.73
-46.8828 	 -16.1111 	 768.92 	 978168.42
-46.7826 	 -16.1209 	 688.76 	 978183.59
-46.7313 	 -16.1347 	 648.19 	 978193.19
-46.6241 	 -15.9474 	 937.66 	 978127.15
-46.5307 	 -15.8839 	 889.35 	 978134.81
-46.7016 	 -15.9613 	 946.38 	 978125.96
-46.7119 	 -15.8761 	 957.82 	 978117.71
-46.6277 	 -15.8669 	 929.96 	 978122.55
-46.9663 	 -16.3746 	 634.0 	 978209.4
-47.0465 	 -16.3001 	 629.15 	 978202.91
-46.9608 	 -16.2904 	 563.01 	 978216.19
-47.119 	 -16.2167 	 675.47 	 978187.5
-47.0663 	 -16.2098 	 655.54 	 978192.0
-47.0536 	 -16.3986 	 983.15 	 978138.16
-47.1214 	 -16.3739 	 991.94 	 978134.38
-47.1155 	 -16.3217 	 827.4 	 978163.67
-46.8057 	 -16.3916 	 571.31 	 978223.95
-47.2044 	 -16.3695 	 984.32 	 978134.47
-47.2083 	 -16.2972 	 961.07 	 978132.62
-47.3183 	 -16.291 	 869.92 	 978149.42
-47.0452 	 -16.4712 	 931.21 	 978158.05
-47.0495 	 -16.547 	 885.18 	 978173.64
-47.123 	 -16.5407 	 928.12 	 978161.96
-47.121 	 -16.4461 	 971.5 	 978145.73
-47.2059 	 -16.4626 	 913.02 	 978155.85
-47.2118 	 -16.5408 	 927.8 	 978158.14
-47.2102 	 -16.6298 	 888.82 	 978174.1
-46.7031 	 -16.4433 	 578.75 	 978224.85
-46.7943 	 -16.4562 	 537.26 	 978234.86
-46.6148 	 -16.5421 	 596.33 	 978219.93
-46.6158 	 -16.4498 	 572.08 	 978231.71
-46.5451 	 -16.4616 	 582.73 	 978231.09
-46.3945 	 -16.633 	 579.08 	 978241.88
-46.4499 	 -16.6329 	 546.07 	 978245.83
-46.5364 	 -16.6304 	 515.75 	 978251.19
-46.5381 	 -16.551 	 576.23 	 978236.42
-46.2989 	 -16.5431 	 885.98 	 978176.23
-46.3729 	 -16.5442 	 832.19 	 978184.87
-48.9155 	 -19.8178 	 665.04 	 978439.77
-48.8438 	 -19.8293 	 582.87 	 978453.83
-48.8571 	 -19.8715 	 611.44 	 978450.58
-48.8384 	 -19.9354 	 546.86 	 978467.18
-48.7688 	 -19.9663 	 529.92 	 978466.64
-48.8299 	 -19.9859 	 564.88 	 978462.41
-48.9228 	 -19.9669 	 567.63 	 978469.6
-49.9513 	 -19.4795 	 507.62 	 978418.44
-46.1216 	 -16.242 	 912.07 	 978127.6
-48.2516 	 -18.4215 	 867.67 	 978142.44
-47.2731 	 -16.4615 	 974.64 	 978140.26
-47.3097 	 -16.3903 	 940.86 	 978142.0
-47.3536 	 -16.392 	 953.7 	 978137.65
-47.3115 	 -16.5204 	 951.41 	 978146.5
-47.383 	 -16.4721 	 953.44 	 978139.35
-47.3689 	 -16.5536 	 915.93 	 978152.92
-46.9517 	 -16.9639 	 608.28 	 978247.46
-47.0336 	 -16.9537 	 955.31 	 978172.89
-47.0439 	 -16.8983 	 912.5 	 978178.12
-47.1512 	 -16.7953 	 940.72 	 978169.79
-47.1116 	 -16.8952 	 863.82 	 978187.8
-47.0952 	 -16.9382 	 913.25 	 978179.9
-47.0494 	 -17.0088 	 952.85 	 978176.08
-47.3072 	 -17.1918 	 864.86 	 978199.62
-47.2166 	 -17.1896 	 789.41 	 978218.8
-47.2122 	 -17.1108 	 851.59 	 978200.6
-47.1399 	 -17.1276 	 739.35 	 978227.27
-42.4034 	 -21.6859 	 239.89 	 978636.69
-42.4234 	 -21.7061 	 227.35 	 978639.62
-42.4443 	 -21.7254 	 261.39 	 978633.23
-42.4619 	 -21.7422 	 194.9 	 978646.99
-42.3112 	 -21.6823 	 143.76 	 978659.79
-42.3363 	 -21.6726 	 193.56 	 978646.45
-42.4139 	 -21.7317 	 173.12 	 978652.12
-42.4503 	 -21.7559 	 177.95 	 978652.28
-42.4832 	 -21.7574 	 189.29 	 978649.23
-42.5292 	 -21.7662 	 228.22 	 978641.75
-42.573 	 -21.8019 	 255.3 	 978639.47
-46.872 	 -15.1207 	 996.39 	 978068.84
-46.8697 	 -15.058 	 1009.59 	 978061.03
-46.4572 	 -14.9572 	 984.28 	 978088.15
-46.4516 	 -14.8797 	 917.86 	 978097.27
-46.4572 	 -14.8026 	 994.81 	 978073.29
-46.5251 	 -14.799 	 988.08 	 978069.76
-46.7896 	 -15.0411 	 876.6 	 978093.31
-46.3753 	 -14.8805 	 876.35 	 978108.95
-46.3766 	 -14.955 	 964.92 	 978094.4
-46.122 	 -14.9371 	 837.68 	 978117.03
-43.1302 	 -22.0793 	 282.04 	 978652.06
-43.1068 	 -22.0689 	 299.63 	 978647.04
-43.0717 	 -22.0636 	 332.89 	 978641.26
-44.2427 	 -22.2114 	 679.23 	 978552.21
-46.957 	 -17.5433 	 686.67 	 978242.17
-42.3448 	 -21.6566 	 155.89 	 978652.0
-42.3794 	 -21.6635 	 195.22 	 978645.5
-49.4005 	 -19.7129 	 514.59 	 978463.2
-49.4151 	 -19.7747 	 453.73 	 978481.14
-49.402 	 -19.8317 	 477.98 	 978478.72
-49.3555 	 -19.8064 	 526.67 	 978463.22
-49.3325 	 -19.7656 	 530.09 	 978459.56
-49.3253 	 -19.8486 	 541.66 	 978462.06
-49.2778 	 -19.8219 	 571.3 	 978450.72
-49.2195 	 -19.8244 	 517.41 	 978460.33
-49.2056 	 -19.7794 	 578.48 	 978442.26
-49.4769 	 -19.4564 	 513.33 	 978453.72
-49.384 	 -19.4353 	 531.03 	 978451.13
-49.3307 	 -19.4079 	 601.64 	 978429.82
-49.3065 	 -19.3109 	 544.79 	 978435.28
-49.4337 	 -19.4169 	 655.57 	 978423.57
-49.5289 	 -19.3931 	 547.63 	 978447.57
-49.5251 	 -19.4308 	 667.98 	 978420.8
-49.5261 	 -19.4867 	 548.51 	 978443.44
-49.3155 	 -19.6476 	 520.14 	 978456.13
-49.2629 	 -19.6385 	 549.51 	 978449.6
-49.0801 	 -19.7523 	 554.68 	 978458.43
-49.0117 	 -19.7654 	 532.27 	 978468.64
-48.9619 	 -19.7935 	 653.6 	 978443.98
-48.9747 	 -19.8863 	 543.97 	 978471.94
-48.9913 	 -19.9641 	 553.47 	 978473.85
